# tracker_enabled,true
# target_guids,78a5b761-49c0-49b0-ba39-0c23a1ea12f7
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,MinimumCostOrbitalOpposedPair_260910_000944
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
459,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,45.904541,3650.44995,,,,1,0,0,3,1,0,0,-1147.17712,-662.101868,52.1153946,0.732895017,0.00534908613,-0.00816562399,-0.680271745
460,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.0043945,3650.5498,,,,1,0,0,3,1,0,0,-1135.59119,-624.149841,52.6593933,0.732918143,0.00525803305,-0.00831690524,-0.680245697
461,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.1044922,3650.6499,Q,Q,,1,0,0,3,1,0,0,-1123.17188,-586.139038,53.2150154,0.732900739,0.00516583538,-0.00847012736,-0.68026334
462,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.2045898,3650.75,,,Q,1,0,0,3,1,0,0,-1110.14648,-548.098877,53.7778358,0.641037762,0.00610639714,-0.00790483132,-0.767444372
463,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.3044434,3650.84985,,,,1,0,0,3,1,0,0,-1096.44885,-510.16925,54.3496094,0.618464112,0.00621108571,-0.00786998123,-0.785749137
464,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.404541,3650.94995,,,,1,0,0,3,1,0,0,-1081.92773,-472.427002,54.9334946,0.618433654,0.00609088922,-0.00801086519,-0.785772622
465,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.5043945,3651.0498,,,,1,0,0,3,1,0,0,-1066.58911,-434.878876,55.529232,0.618475378,0.00596880307,-0.00815333333,-0.785739303
466,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.6044922,3651.1499,Q,,,1,0,0,3,1,0,0,-1050.43469,-397.532745,56.1366539,0.618404388,0.00584752951,-0.008295184,-0.785794497
467,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.7045898,3651.25,Q,Q,,1,0,0,3,1,0,0,-1033.65002,-360.359131,56.7517776,0.528841376,0.00660224492,-0.0077523645,-0.848659694
468,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.8044434,3651.34985,,,Q,1,0,0,3,1,0,0,-1016.33868,-323.465729,57.3730774,0.472753048,0.00694575347,-0.00743483985,-0.881136239
469,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,46.904541,3651.44995,,,,1,0,0,3,1,0,0,-998.314392,-287.042755,58.0051842,0.472929478,0.00678910129,-0.00756181637,-0.881041706
470,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.0043945,3651.5498,,,,1,0,0,3,1,0,0,-979.58844,-251.095367,58.6477699,0.472913235,0.00664022658,-0.0076844045,-0.881050467
471,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.1044922,3651.6499,,,,1,0,0,3,1,0,0,-960.163513,-215.629562,59.3006897,0.472911835,0.00648830691,-0.00780961756,-0.881051302
472,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.2045898,3651.75,,,,1,0,0,3,1,0,0,-940.042053,-180.651138,59.9638176,0.472907662,0.00633954676,-0.00793507136,-0.881053507
473,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.3044434,3651.84985,Q,Q,,1,0,0,3,1,0,0,-919.24707,-146.152008,60.6365623,0.454086244,0.00636064028,-0.00792635605,-0.890899777
474,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.404541,3651.94995,,,Q,1,0,0,3,1,0,0,-898.050354,-111.990036,61.3125954,0.312658787,0.00733974855,-0.00698762294,-0.949811518
475,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.5043945,3652.0498,,,,1,0,0,3,1,0,0,-876.412354,-78.4236603,61.9947968,0.295213789,0.0072832196,-0.00695204316,-0.955378234
476,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.6044922,3652.1499,,,,1,0,0,3,1,0,0,-854.295654,-45.5713234,62.6848335,0.295297533,0.0071023996,-0.00705146603,-0.955352962
477,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.7045898,3652.25,,Q,Q,1,0,0,3,1,0,0,-831.737976,-13.3864117,63.3815765,0.250848085,0.00724156154,-0.00682059536,-0.967975378
478,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.8044434,3652.34985,,,,1,0,0,3,1,0,0,-808.821411,18.1452026,64.0834732,0.230481774,0.00719158212,-0.0067554852,-0.973026633
479,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,47.904541,3652.44995,Q,Q,,1,0,0,3,1,0,0,-785.524658,48.9096184,64.7920074,0.21944268,0.00707771257,-0.00676050875,-0.975576341
480,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.0043945,3652.5498,,,Q,1,0,0,3,1,0,0,-761.974976,79.0845108,65.5032959,0.131569549,0.00745623838,-0.00618025055,-0.991259634
481,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.1044922,3652.6499,,,,1,0,0,3,1,0,0,-738.187378,108.448425,66.2194061,0.130554482,0.00725575304,-0.00623776531,-0.991394997
482,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.2045898,3652.75,,,,1,0,0,3,1,0,0,-714.168457,136.981491,66.9405365,0.130551204,0.00704954145,-0.00630185707,-0.991396546
483,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.3044434,3652.84985,,,,1,0,0,3,1,0,0,-689.919617,164.684265,67.6667633,0.130543232,0.00685086101,-0.00636458164,-0.991398573
484,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.404541,3652.94995,,,,1,0,0,3,1,0,0,-665.442078,191.557587,68.3981705,0.130532101,0.00664912025,-0.00642850529,-0.991400898
485,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.5043945,3653.0498,,,,1,0,0,3,1,0,0,-640.737122,217.602768,69.1348648,0.130543277,0.00644818181,-0.00649278751,-0.991400361
486,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.6044922,3653.1499,Q,,,1,0,0,3,1,0,0,-615.805725,242.821274,69.8769684,0.130552933,0.00624295557,-0.00655659521,-0.991400003
487,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.7045898,3653.25,Q,Q,,1,0,0,3,1,0,0,-590.702942,267.391327,70.6218262,0.021647159,0.00672348822,-0.00590489851,-0.99972564
488,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.8044434,3653.34985,Q,,,1,0,0,3,1,0,0,-565.562256,291.546387,71.3650818,-0.162353218,0.00747116655,-0.00460980041,-0.98669368
489,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,48.904541,3653.44995,,,Q,1,0,0,3,1,0,0,-540.53186,315.265045,72.1051559,-0.302442193,0.00782671291,-0.00347651122,-0.953129292
490,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.0043945,3653.5498,,,,1,0,0,3,1,0,0,-515.892029,338.296997,72.8414459,-0.305534214,0.00760941859,-0.00341338105,-0.952144623
491,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.1044922,3653.6499,,,,1,0,0,3,1,0,0,-491.674225,360.629639,73.5739059,-0.305511773,0.00738285016,-0.00337619241,-0.952153742
492,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.2045898,3653.75,,,,1,0,0,3,1,0,0,-467.877625,382.266083,74.3027573,-0.305530906,0.00714907888,-0.0033362906,-0.95214951
493,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.3044434,3653.84985,,,,1,0,0,3,1,0,0,-444.501587,403.20932,75.0281906,-0.305547118,0.00691703148,-0.00329771196,-0.952146113
494,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.404541,3653.94995,,,,1,0,0,3,1,0,0,-421.545837,423.461884,75.7504272,-0.305554479,0.00668930076,-0.00326010119,-0.952145517
495,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.5043945,3654.0498,,,,1,0,0,3,1,0,0,-399.012146,443.024658,76.4695969,-0.305580229,0.00645040115,-0.00321991812,-0.95213908
496,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.6044922,3654.1499,E,E,,1,0,0,3,1,0,0,-376.895752,461.90741,77.1858215,-0.294728965,0.00618758239,-0.00325476914,-0.95555532
497,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.7045898,3654.25,,,E,1,0,0,3,1,0,0,-355.066345,480.241089,77.8992538,-0.224524811,0.00571030565,-0.0036673008,-0.974444807
498,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.8044434,3654.34985,,,,1,0,0,3,1,0,0,-333.556824,497.828735,78.6116638,-0.224511161,0.00548350345,-0.00364937494,-0.974449277
499,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,49.904541,3654.44995,Q,Q,,1,0,0,3,1,0,0,-312.360382,514.673645,79.3232269,-0.235533878,0.00529559981,-0.00357121858,-0.97184521
500,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.0043945,3654.5498,Q,,,1,0,0,3,1,0,0,-291.367798,531.047363,80.0324707,-0.379325122,0.00554829184,-0.00271748542,-0.925242782
501,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.1044922,3654.6499,,,Q,1,0,0,3,1,0,0,-270.593109,547.126465,80.7377625,-0.54633069,0.00572664849,-0.00157083268,-0.837548614
502,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.2045898,3654.75,,,,1,0,0,3,1,0,0,-250.364456,562.897034,81.4367294,-0.573061645,0.00554809766,-0.00127673999,-0.819492519
503,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.3044434,3654.84985,,,,1,0,0,3,1,0,0,-230.852509,578.341553,82.1283264,-0.573043466,0.00532050664,-0.00116573612,-0.819506943
504,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.404541,3654.94995,,,,1,0,0,3,1,0,0,-212.05249,593.4646,82.8127136,-0.573045313,0.00510008261,-0.00105867337,-0.819507182
505,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.5043945,3655.0498,,,,1,0,0,3,1,0,0,-193.965698,608.266968,83.4900436,-0.573043406,0.00487532839,-0.000947171182,-0.819509923
506,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.6044922,3655.1499,E,,,1,0,0,3,1,0,0,-176.593307,622.749512,84.1604233,-0.573037088,0.0046512885,-0.000834827486,-0.819515765
507,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.7045898,3655.25,E,E,,1,0,0,3,1,0,0,-159.757767,636.970947,84.8248138,-0.480072528,0.00431672391,-0.00122256798,-0.877217293
508,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.8044434,3655.34985,E,,,1,0,0,3,1,0,0,-143.196411,650.956055,85.4848785,-0.310767472,0.00379958749,-0.00191438629,-0.950476468
509,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,50.904541,3655.44995,,,E,1,0,0,3,1,0,0,-126.824371,664.617859,86.1417847,-0.130161077,0.00316502084,-0.00254888949,-0.991484582
510,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.0043945,3655.5498,,,,1,0,0,3,1,0,0,-110.624886,677.598083,86.7978745,-0.110611007,0.00289818924,-0.00261858874,-0.993856192
511,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.1044922,3655.6499,,,,1,0,0,3,1,0,0,-94.5917053,689.7724,87.4540253,-0.110632196,0.00268158107,-0.0026295993,-0.993854403
512,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.2045898,3655.75,,,,1,0,0,3,1,0,0,-78.7241287,701.145142,88.1103668,-0.110640004,0.00246317848,-0.00263952394,-0.993853986
513,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.3044434,3655.84985,,,,1,0,0,3,1,0,0,-63.0228577,711.71698,88.766983,-0.110625453,0.00225079851,-0.00265140506,-0.993856132
514,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.404541,3655.94995,,,,1,0,0,3,1,0,0,-47.4885445,721.488525,89.4239807,-0.110548034,0.00203500502,-0.00266290712,-0.993865192
515,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.5043945,3656.0498,,,,1,0,0,3,1,0,0,-32.1216965,730.46051,90.081459,-0.110566504,0.00182122423,-0.00267261593,-0.993863463
516,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.6044922,3656.1499,E,E,,1,0,0,3,1,0,0,-16.9220066,738.637512,90.7394943,-0.106331378,0.00159223459,-0.00268825027,-0.994325936
517,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.7045898,3656.25,,,E,1,0,0,3,1,0,0,-1.82160878,746.22168,91.3971939,-0.0114545254,0.0011189651,-0.00283979299,-0.999929726
518,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.8044434,3656.34985,,,,1,0,0,3,1,0,0,13.2522755,753.025574,92.0558777,-0.00919872988,0.000908921473,-0.00287435786,-0.999953151
519,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,51.904541,3656.44995,,,,1,0,0,3,1,0,0,28.3116283,759.013245,92.7158508,-0.00920498744,0.000699498458,-0.0029078112,-0.99995321
520,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.0043945,3656.5498,,,,1,0,0,3,1,0,0,43.3559799,764.185242,93.3771973,-0.00915646367,0.000500234659,-0.00293994881,-0.999953687
521,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.1044922,3656.6499,,,,1,0,0,3,1,0,0,58.3848839,768.541992,94.039978,-0.00919091143,0.000302784814,-0.0029719607,-0.999953389
522,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.2045898,3656.75,,,,1,0,0,3,1,0,0,73.3978729,772.083862,94.7042694,-0.00917055737,0.000103385857,-0.00300606177,-0.999953508
523,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.3044434,3656.84985,,,,1,0,0,3,1,0,0,88.3945236,774.811096,95.3701248,-0.00914005097,-0.000101677826,-0.0030421454,-0.999953628
524,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.404541,3656.94995,,,,1,0,0,3,1,0,0,103.374382,776.723999,96.0375977,-0.00914298557,-0.00030870628,-0.00307923974,-0.999953449
525,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.5043945,3657.0498,,,,1,0,0,3,1,0,0,118.336998,777.822815,96.7067566,-0.00911844894,-0.000515762193,-0.00311613549,-0.999953508
526,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.6044922,3657.1499,,,,1,0,0,3,1,0,0,133.281937,778.107849,97.377655,-0.00911953673,-0.000722981349,-0.00315378257,-0.99995321
527,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.7045898,3657.25,,,,1,0,0,3,1,0,0,148.208725,777.579102,98.0503387,-0.00908840913,-0.000927979185,-0.00319268298,-0.999953151
528,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.8044434,3657.34985,,,,1,0,0,3,1,0,0,163.116959,776.236633,98.7248535,-0.00906503294,-0.0011330368,-0.00322926557,-0.999953032
529,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,52.904541,3657.44995,,,,1,0,0,3,1,0,0,178.006195,774.080566,99.4012527,-0.0090589067,-0.00134009682,-0.00326687121,-0.999952734
530,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.0043945,3657.5498,,,,1,0,0,3,1,0,0,192.875961,771.110962,100.079567,-0.00907340366,-0.00154325506,-0.00330253295,-0.999952197
531,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.1044922,3657.6499,,,,1,0,0,3,1,0,0,207.725784,767.327942,100.759827,-0.00904745609,-0.00175393745,-0.00333917118,-0.999951959
532,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.2045898,3657.75,,,,1,0,0,3,1,0,0,222.555176,762.731384,101.442055,-0.00909366272,-0.00195301941,-0.0033758881,-0.999951065
533,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.3044434,3657.84985,,,,1,0,0,3,1,0,0,237.363586,757.321228,102.126274,-0.00909781456,-0.00215756893,-0.00341112562,-0.999950469
534,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.404541,3657.94995,,,,1,0,0,3,1,0,0,252.150513,751.097473,102.812508,-0.00910510309,-0.00236203964,-0.00344711775,-0.999949872
535,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.5043945,3658.0498,,,,1,0,0,3,1,0,0,266.915405,744.059937,103.500755,-0.00909094047,-0.00256436178,-0.00348087982,-0.999949396
536,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.6044922,3658.1499,,,,1,0,0,3,1,0,0,281.657684,736.208435,104.191032,-0.00908909459,-0.00276658149,-0.00351163372,-0.99994868
537,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.7045898,3658.25,,,,1,0,0,3,1,0,0,296.37674,727.542725,104.883324,-0.0091214655,-0.00296662888,-0.00354035618,-0.999947727
538,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.8044434,3658.34985,,,,1,0,0,3,1,0,0,311.072052,718.062622,105.577621,-0.00911079533,-0.0031741939,-0.00356942974,-0.999947071
539,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,53.904541,3658.44995,,,,1,0,0,3,1,0,0,325.74292,707.768127,106.273903,-0.00914182793,-0.00337777589,-0.00359876594,-0.999946058
540,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.0043945,3658.5498,,,,1,0,0,3,1,0,0,340.388641,696.658813,106.97213,-0.00917517021,-0.00358299771,-0.0036277757,-0.999944925
541,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.1044922,3658.6499,,,,1,0,0,3,1,0,0,355.008545,684.734253,107.672272,-0.0091811344,-0.00379586662,-0.00365921133,-0.999943972
542,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.2045898,3658.75,,,,1,0,0,3,1,0,0,369.601898,671.994141,108.374298,-0.0091923885,-0.003998728,-0.00369343138,-0.999942958
543,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.3044434,3658.84985,,,,1,0,0,3,1,0,0,384.167908,658.438049,109.078171,-0.00919585582,-0.00420166971,-0.00372785632,-0.999942005
544,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.404541,3658.94995,,,,1,0,0,3,1,0,0,398.70575,644.065552,109.783829,-0.00921277422,-0.00440235017,-0.00376171502,-0.999940813
545,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.5043945,3659.0498,,,,1,0,0,3,1,0,0,413.214569,628.87616,110.491219,-0.00922342669,-0.00460274983,-0.00379447849,-0.99993974
546,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.6044922,3659.1499,,,,1,0,0,3,1,0,0,427.69342,612.86908,111.200287,-0.00922864024,-0.00480504893,-0.00382685708,-0.999938607
547,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.7045898,3659.25,,,,1,0,0,3,1,0,0,442.141449,596.044067,111.910942,-0.00923119672,-0.00500866491,-0.00386052532,-0.999937415
548,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.8044434,3659.34985,,,,1,0,0,3,1,0,0,456.557526,578.400452,112.623108,-0.00924639869,-0.00521207973,-0.00389434281,-0.999936104
549,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,54.904541,3659.44995,,,,1,0,0,3,1,0,0,470.940582,559.937927,113.336685,-0.00923444796,-0.00541734416,-0.00392699102,-0.999935031
550,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.0043945,3659.5498,,,,1,0,0,3,1,0,0,485.28952,540.655823,114.051552,-0.00924098678,-0.00561664952,-0.00396091118,-0.99993372
551,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.1044922,3659.6499,,,,1,0,0,3,1,0,0,499.603119,520.553589,114.767601,-0.00921094697,-0.00581198232,-0.00399524625,-0.999932706
552,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.2045898,3659.75,,,,1,0,0,3,1,0,0,513.880127,499.630524,115.484695,-0.00922355242,-0.00601303717,-0.00403179228,-0.999931276
553,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.3044434,3659.84985,,,,1,0,0,3,1,0,0,528.119019,477.886017,116.202698,-0.00924130343,-0.00621222472,-0.00406913599,-0.999929726
554,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.404541,3659.94995,,,,1,0,0,3,1,0,0,542.318359,455.319458,116.921448,-0.00925007928,-0.00641135825,-0.00410712976,-0.999928296
555,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.5043945,3660.0498,,,,1,0,0,3,1,0,0,556.476624,431.930237,117.640785,-0.00924509857,-0.00661239773,-0.00414634543,-0.999926865
556,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.6044922,3660.1499,Q,Q,,1,0,0,3,1,0,0,570.592224,407.729797,118.36042,-0.0206044931,-0.00675670011,-0.00426498987,-0.9997558
557,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.7045898,3660.25,,,Q,1,0,0,3,1,0,0,584.64502,382.992859,119.078117,-0.154086322,-0.00633397792,-0.00517122261,-0.988023579
558,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.8044434,3660.34985,,,,1,0,0,3,1,0,0,598.466858,357.544189,119.797432,-0.164117321,-0.00649387389,-0.00524833612,-0.986405551
559,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,55.904541,3660.44995,,,,1,0,0,3,1,0,0,612.004639,331.310577,120.519447,-0.164100468,-0.00670997007,-0.00526048942,-0.986406803
560,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.0043945,3660.5498,,,,1,0,0,3,1,0,0,625.256165,304.292297,121.243919,-0.164099053,-0.00692675496,-0.00527101755,-0.986405492
561,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.1044922,3660.6499,,,,1,0,0,3,1,0,0,638.219177,276.489075,121.970573,-0.164083242,-0.00714546349,-0.00528198015,-0.986406505
562,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.2045898,3660.75,,,,1,0,0,3,1,0,0,650.889648,247.903748,122.699028,-0.164106041,-0.00735601364,-0.00529488549,-0.986401081
563,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.3044434,3660.84985,,,,1,0,0,3,1,0,0,663.262451,218.541901,123.42881,-0.164097354,-0.00757429376,-0.00530592958,-0.986400843
564,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.404541,3660.94995,,,,1,0,0,3,1,0,0,675.332092,188.409988,124.159424,-0.164071694,-0.0077856672,-0.00531828217,-0.986403406
565,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.5043945,3661.0498,,,,1,0,0,3,1,0,0,687.093262,157.514816,124.89032,-0.164063901,-0.00799956266,-0.00533169648,-0.986402929
566,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.6044922,3661.1499,,,,1,0,0,3,1,0,0,698.540222,125.863953,125.620949,-0.164053202,-0.00821676664,-0.00534552569,-0.98640281
567,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.7045898,3661.25,,,,1,0,0,3,1,0,0,709.667419,93.4657288,126.350708,-0.164049774,-0.00843013451,-0.00535952067,-0.986401498
568,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.8044434,3661.34985,,,,1,0,0,3,1,0,0,720.469055,60.3291664,127.078979,-0.164031699,-0.00864031631,-0.00537225464,-0.986402631
569,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,56.904541,3661.44995,,,,1,0,0,3,1,0,0,730.939209,26.4639339,127.805115,-0.164011866,-0.00884698052,-0.00538647687,-0.986404002
570,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.0043945,3661.5498,,,,1,0,0,3,1,0,0,741.072266,-8.11984634,128.528427,-0.164011881,-0.00905486196,-0.00540276198,-0.986402094
571,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.1044922,3661.6499,,,,1,0,0,3,1,0,0,750.862305,-43.4111862,129.24823,-0.163996592,-0.00926977582,-0.00541421538,-0.986402571
572,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.2045898,3661.75,,,,1,0,0,3,1,0,0,760.30365,-79.3986206,129.963791,-0.164000556,-0.00946571119,-0.00543146115,-0.986399889
573,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.3044434,3661.84985,,,,1,0,0,3,1,0,0,769.390869,-116.070107,130.674408,-0.16399084,-0.00968385395,-0.00544774393,-0.986399293
574,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.404541,3661.94995,Q,Q,,1,0,0,3,1,0,0,778.119751,-153.409332,131.379333,-0.168179959,-0.00988311879,-0.00550783612,-0.985691428
575,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.5043945,3662.0498,,,,1,0,0,3,1,0,0,786.557678,-191.148727,132.074402,-0.304433435,-0.00923040137,-0.00685800146,-0.952464163
